State,value,Category,Scenario
PA_Erie,PA_Lancaster,Speciality Crop,RCP45
PA_Erie,OH_Lake,Non Speciality Crop,RCP45
PA_Erie,RI_Newport,Speciality Crop,RCP45
PA_Erie,CT_New Haven,Speciality Crop,RCP45
PA_Erie,PA_Chester,Speciality Crop,RCP45
PA_Erie,MA_Bristol,Speciality Crop,RCP45
PA_Erie,CT_Fairfield,Non Speciality Crop,RCP45
PA_Franklin,MD_Talbot,Non Speciality Crop,RCP45
PA_Franklin,UT_Washington,Non Speciality Crop,RCP45
PA_Franklin,VA_Essex,Non Speciality Crop,RCP45
PA_Franklin,MO_Scott,Non Speciality Crop,RCP45
PA_Franklin,MD_Caroline,Speciality Crop,RCP45
PA_Franklin,MD_Anne Arundel,Non Speciality Crop,RCP45
PA_Franklin,MO_New Madrid,Non Speciality Crop,RCP45
PA_Indiana,IL_Edgar,Non Speciality Crop,RCP45
PA_Lancaster,MD_Talbot,Non Speciality Crop,RCP45
PA_Lancaster,VA_Essex,Non Speciality Crop,RCP45
PA_Lancaster,MO_Scott,Non Speciality Crop,RCP45
PA_Lancaster,UT_Washington,Non Speciality Crop,RCP45
PA_Lancaster,MD_Caroline,Speciality Crop,RCP45
PA_Lancaster,MD_Queen Anne's,Non Speciality Crop,RCP45
PA_Lancaster,MD_Anne Arundel,Non Speciality Crop,RCP45
PA_Lancaster,VA_Westmoreland,Speciality Crop,RCP45
PA_Lancaster,MO_New Madrid,Non Speciality Crop,RCP45
PA_Lancaster,MO_Stoddard,Non Speciality Crop,RCP45
PA_Lebanon,MD_Talbot,Non Speciality Crop,RCP45
PA_Lebanon,MD_Anne Arundel,Non Speciality Crop,RCP45
PA_Lebanon,UT_Washington,Non Speciality Crop,RCP45
PA_Lebanon,MO_Scott,Non Speciality Crop,RCP45
PA_Lehigh,IL_Madison,Speciality Crop,RCP45
PA_Lehigh,MO_Saint Charles,Non Speciality Crop,RCP45
PA_Lehigh,MD_Anne Arundel,Non Speciality Crop,RCP45
PA_Lehigh,MO_Saint Louis,Non Speciality Crop,RCP45
PA_Lehigh,KS_Leavenworth,Non Speciality Crop,RCP45
PA_Lehigh,NJ_Atlantic,Speciality Crop,RCP45
PA_Lehigh,MD_Talbot,Non Speciality Crop,RCP45
PA_Lehigh,KS_Jefferson,Non Speciality Crop,RCP45
PA_Luzerne,NJ_Salem,Speciality Crop,RCP45
PA_Luzerne,NJ_Camden,Speciality Crop,RCP45
PA_Luzerne,NJ_Burlington,Speciality Crop,RCP45
PA_Luzerne,NJ_Gloucester,Speciality Crop,RCP45
PA_Luzerne,MD_Cecil,Non Speciality Crop,RCP45
PA_Luzerne,KS_Atchison,Non Speciality Crop,RCP45
PA_Lycoming,NJ_Burlington,Speciality Crop,RCP45
PA_Lycoming,PA_Montgomery,Non Speciality Crop,RCP45
PA_Lycoming,NJ_Salem,Speciality Crop,RCP45
PA_Lycoming,NJ_Gloucester,Speciality Crop,RCP45
PA_Lycoming,MO_Knox,Non Speciality Crop,RCP45
PA_Lycoming,MO_Shelby,Non Speciality Crop,RCP45
PA_Lycoming,MO_Lewis,Non Speciality Crop,RCP45
PA_Northumberland,NJ_Salem,Speciality Crop,RCP45
PA_Northumberland,NJ_Camden,Speciality Crop,RCP45
PA_Northumberland,MD_Cecil,Non Speciality Crop,RCP45
PA_Northumberland,MO_Audrain,Non Speciality Crop,RCP45
PA_Schuylkill,NJ_Burlington,Speciality Crop,RCP45
PA_Schuylkill,NJ_Salem,Speciality Crop,RCP45
PA_Schuylkill,PA_Montgomery,Non Speciality Crop,RCP45
PA_Schuylkill,NJ_Gloucester,Speciality Crop,RCP45
PA_Schuylkill,MO_Knox,Non Speciality Crop,RCP45
PA_Schuylkill,MO_Shelby,Non Speciality Crop,RCP45
PA_Schuylkill,MO_Lewis,Non Speciality Crop,RCP45
PA_Snyder,IL_Bond,Non Speciality Crop,RCP45
PA_Snyder,IL_Madison,Speciality Crop,RCP45
PA_Snyder,NJ_Gloucester,Speciality Crop,RCP45
PA_Snyder,KS_Leavenworth,Non Speciality Crop,RCP45
PA_Snyder,KS_Jefferson,Non Speciality Crop,RCP45
PA_York,MD_Talbot,Non Speciality Crop,RCP45
PA_York,VA_Essex,Non Speciality Crop,RCP45
PA_York,MO_Stoddard,Non Speciality Crop,RCP45
PA_York,MO_New Madrid,Non Speciality Crop,RCP45
PA_York,VA_Westmoreland,Speciality Crop,RCP45
PA_York,MO_Scott,Non Speciality Crop,RCP45
PA_York,TN_Lake,Non Speciality Crop,RCP45
PA_York,MD_Caroline,Speciality Crop,RCP45
PA_York,UT_Washington,Non Speciality Crop,RCP45
PA_York,MO_Pemiscot,Non Speciality Crop,RCP45
RI_Newport,NJ_Monmouth,Speciality Crop,RCP45
RI_Newport,NY_Westchester,Non Speciality Crop,RCP45
RI_Newport,DE_New Castle,Non Speciality Crop,RCP45
RI_Newport,MD_Somerset,Non Speciality Crop,RCP45
RI_Newport,MA_Bristol,Speciality Crop,RCP45
RI_Newport,DE_Kent,Speciality Crop,RCP45
RI_Newport,NJ_Gloucester,Speciality Crop,RCP45
RI_Newport,MD_Calvert,Non Speciality Crop,RCP45
RI_Newport,RI_Newport,Speciality Crop,RCP45
RI_Newport,MD_Anne Arundel,Non Speciality Crop,RCP45
SC_Aiken,TX_Freestone,Non Speciality Crop,RCP45
SC_Aiken,TX_Blanco,Non Speciality Crop,RCP45
SC_Aiken,TX_Hill,Non Speciality Crop,RCP45
SC_Aiken,TX_Johnson,Non Speciality Crop,RCP45
SC_Aiken,TX_Madison,Speciality Crop,RCP45
SC_Aiken,TX_Bosque,Speciality Crop,RCP45
SC_Aiken,TX_Leon,Non Speciality Crop,RCP45
SC_Aiken,TX_Hays,Non Speciality Crop,RCP45
SC_Bamberg,TX_Caldwell,Speciality Crop,RCP45
SC_Bamberg,TX_Guadalupe,Speciality Crop,RCP45
SC_Bamberg,TX_Hays,Non Speciality Crop,RCP45
SC_Bamberg,TX_Burleson,Speciality Crop,RCP45
SC_Bamberg,TX_Washington,Speciality Crop,RCP45
SC_Bamberg,TX_Travis,Speciality Crop,RCP45
SC_Bamberg,TX_Bastrop,Speciality Crop,RCP45
SC_Bamberg,TX_Colorado,Speciality Crop,RCP45
SC_Bamberg,TX_Blanco,Non Speciality Crop,RCP45
SC_Bamberg,TX_Brazos,Speciality Crop,RCP45
SC_Barnwell,TX_Caldwell,Speciality Crop,RCP45
SC_Barnwell,TX_Burleson,Speciality Crop,RCP45
SC_Barnwell,TX_Guadalupe,Speciality Crop,RCP45
SC_Barnwell,TX_Blanco,Non Speciality Crop,RCP45
SC_Barnwell,TX_Madison,Speciality Crop,RCP45
SC_Barnwell,TX_Washington,Speciality Crop,RCP45
SC_Barnwell,TX_Travis,Speciality Crop,RCP45
SC_Barnwell,TX_Hays,Non Speciality Crop,RCP45
SC_Barnwell,TX_Brazos,Speciality Crop,RCP45
SC_Barnwell,TX_Trinity,Non Speciality Crop,RCP45
SC_Beaufort,TX_Lavaca,Speciality Crop,RCP45
SC_Beaufort,TX_Bexar,Speciality Crop,RCP45
SC_Beaufort,TX_Wilson,Speciality Crop,RCP45
SC_Beaufort,TX_Austin,Speciality Crop,RCP45
SC_Beaufort,TX_Colorado,Speciality Crop,RCP45
SC_Beaufort,TX_Medina,Speciality Crop,RCP45
SC_Beaufort,TX_Gonzales,Speciality Crop,RCP45
SC_Beaufort,TX_Goliad,Non Speciality Crop,RCP45
SC_Clarendon,TX_Bell,Speciality Crop,RCP45
SC_Clarendon,TX_Milam,Speciality Crop,RCP45
SC_Clarendon,TX_Blanco,Non Speciality Crop,RCP45
SC_Clarendon,TX_Freestone,Non Speciality Crop,RCP45
SC_Clarendon,TX_Burleson,Speciality Crop,RCP45
SC_Clarendon,TX_Madison,Speciality Crop,RCP45
SC_Clarendon,TX_Hill,Non Speciality Crop,RCP45
SC_Clarendon,TX_Travis,Speciality Crop,RCP45
SC_Clarendon,TX_Robertson,Speciality Crop,RCP45
SC_Clarendon,TX_Hays,Non Speciality Crop,RCP45
SC_Greenville,TX_Franklin,Non Speciality Crop,RCP45
SC_Greenville,TX_Van Zandt,Speciality Crop,RCP45
SC_Greenville,TX_Hopkins,Non Speciality Crop,RCP45
SC_Greenville,TX_Wood,Speciality Crop,RCP45
SC_Greenville,TX_Mills,Non Speciality Crop,RCP45
SC_Lexington,TX_Freestone,Non Speciality Crop,RCP45
SC_Lexington,TX_Blanco,Non Speciality Crop,RCP45
SC_Lexington,TX_Hill,Non Speciality Crop,RCP45
SC_Lexington,TX_Limestone,Non Speciality Crop,RCP45
SC_Lexington,TX_McLennan,Non Speciality Crop,RCP45
SC_Lexington,TX_Johnson,Non Speciality Crop,RCP45
SC_Lexington,TX_Bosque,Speciality Crop,RCP45
SC_Lexington,TX_Robertson,Speciality Crop,RCP45
SC_Lexington,TX_Williamson,Speciality Crop,RCP45
SC_Lexington,TX_Madison,Speciality Crop,RCP45
SC_Orangeburg,TX_Caldwell,Speciality Crop,RCP45
SC_Orangeburg,TX_Burleson,Speciality Crop,RCP45
SC_Orangeburg,TX_Washington,Speciality Crop,RCP45
SC_Orangeburg,TX_Brazos,Speciality Crop,RCP45
SC_Orangeburg,TX_Guadalupe,Speciality Crop,RCP45
SC_Orangeburg,TX_Madison,Speciality Crop,RCP45
SC_Orangeburg,TX_Milam,Speciality Crop,RCP45
SC_Orangeburg,TX_Trinity,Non Speciality Crop,RCP45
SC_Orangeburg,TX_Blanco,Non Speciality Crop,RCP45
SC_Orangeburg,TX_Robertson,Speciality Crop,RCP45
SC_Saluda,TX_Somervell,Non Speciality Crop,RCP45
SC_Saluda,TX_Bosque,Speciality Crop,RCP45
SC_Saluda,TX_Johnson,Non Speciality Crop,RCP45
SC_Saluda,TX_Hill,Non Speciality Crop,RCP45
SC_Saluda,TX_Freestone,Non Speciality Crop,RCP45
SC_Saluda,TX_Palo Pinto,Speciality Crop,RCP45
SC_Saluda,TX_Concho,Non Speciality Crop,RCP45
SC_Saluda,TX_Limestone,Non Speciality Crop,RCP45
SC_Spartanburg,TX_Brown,Speciality Crop,RCP45
SC_Spartanburg,TX_Callahan,Non Speciality Crop,RCP45
SC_Spartanburg,TX_Comanche,Speciality Crop,RCP45
SC_Spartanburg,TX_Eastland,Speciality Crop,RCP45
SC_Spartanburg,TX_Parker,Speciality Crop,RCP45
SC_Spartanburg,TX_Erath,Speciality Crop,RCP45
SC_Sumter,TX_Blanco,Non Speciality Crop,RCP45
SC_Sumter,TX_Freestone,Non Speciality Crop,RCP45
SC_Sumter,TX_Leon,Non Speciality Crop,RCP45
SC_Sumter,TX_McLennan,Non Speciality Crop,RCP45
SC_Sumter,TX_Bell,Speciality Crop,RCP45
SC_Sumter,TX_Robertson,Speciality Crop,RCP45
SC_Sumter,TX_Madison,Speciality Crop,RCP45
SC_Sumter,TX_Williamson,Speciality Crop,RCP45
SC_Williamsburg,TX_Madison,Speciality Crop,RCP45
SC_Williamsburg,TX_Freestone,Non Speciality Crop,RCP45
SC_Williamsburg,TX_Blanco,Non Speciality Crop,RCP45
SC_Williamsburg,TX_Brazos,Speciality Crop,RCP45
SC_Williamsburg,TX_Burleson,Speciality Crop,RCP45
SC_Williamsburg,TX_Washington,Speciality Crop,RCP45
SC_Williamsburg,TX_Bell,Speciality Crop,RCP45
SC_Williamsburg,TX_Bosque,Speciality Crop,RCP45
SC_Williamsburg,TX_Robertson,Speciality Crop,RCP45
SC_Williamsburg,TX_Hays,Non Speciality Crop,RCP45
TN_Bledsoe,MS_Tate,Non Speciality Crop,RCP45
TN_Bledsoe,TN_Shelby,Non Speciality Crop,RCP45
TN_Bledsoe,TN_Fayette,Non Speciality Crop,RCP45
TN_Bledsoe,MS_Panola,Non Speciality Crop,RCP45
TN_Bledsoe,TN_Tipton,Non Speciality Crop,RCP45
TN_Cocke,GA_Clarke,Non Speciality Crop,RCP45
TN_Cocke,NC_Anson,Non Speciality Crop,RCP45
TN_Cocke,AR_Pulaski,Non Speciality Crop,RCP45
TN_Cumberland,AL_Limestone,Non Speciality Crop,RCP45
TN_Cumberland,VA_Isle of Wight,Non Speciality Crop,RCP45
TN_Cumberland,TN_Coffee,Non Speciality Crop,RCP45
TN_Cumberland,TN_Warren,Non Speciality Crop,RCP45
TN_Cumberland,AL_Morgan,Non Speciality Crop,RCP45
TN_Cumberland,AL_Etowah,Non Speciality Crop,RCP45
TN_Dyer,TX_Collin,Speciality Crop,RCP45
TN_Dyer,AR_Lincoln,Non Speciality Crop,RCP45
TN_Dyer,AR_Arkansas,Non Speciality Crop,RCP45
TN_Dyer,TX_Denton,Non Speciality Crop,RCP45
TN_Dyer,TX_Rockwall,Non Speciality Crop,RCP45
TN_Dyer,TX_Grayson,Speciality Crop,RCP45
TN_Dyer,AR_Jefferson,Speciality Crop,RCP45
TN_Dyer,TX_Hunt,Speciality Crop,RCP45
TN_Dyer,TX_Dallas,Non Speciality Crop,RCP45
TN_Dyer,TX_Tarrant,Non Speciality Crop,RCP45
TN_Greene,NC_Anson,Non Speciality Crop,RCP45
TN_Greene,NC_Wake,Speciality Crop,RCP45
TN_Greene,SC_Chester,Non Speciality Crop,RCP45
TN_Greene,NC_Moore,Non Speciality Crop,RCP45
TN_Greene,NC_Union,Non Speciality Crop,RCP45
TN_Washington,NC_Richmond,Non Speciality Crop,RCP45
TN_Washington,SC_Lancaster,Non Speciality Crop,RCP45
TX_Atascosa,TX_Dimmit,Non Speciality Crop,RCP45
TX_Atascosa,TX_La Salle,Non Speciality Crop,RCP45
TX_Atascosa,TX_McMullen,Non Speciality Crop,RCP45
TX_Atascosa,TX_Live Oak,Non Speciality Crop,RCP45
TX_Atascosa,AZ_Yuma,Speciality Crop,RCP45
TX_Atascosa,AZ_La Paz,Non Speciality Crop,RCP45
TX_Atascosa,CA_Imperial,Speciality Crop,RCP45
TX_Atascosa,TX_Maverick,Speciality Crop,RCP45
TX_Austin,TX_La Salle,Non Speciality Crop,RCP45
TX_Austin,TX_McMullen,Non Speciality Crop,RCP45
TX_Austin,TX_Dimmit,Non Speciality Crop,RCP45
TX_Austin,TX_Maverick,Speciality Crop,RCP45
TX_Austin,TX_Live Oak,Non Speciality Crop,RCP45
TX_Austin,TX_Zavala,Speciality Crop,RCP45
TX_Austin,AZ_La Paz,Non Speciality Crop,RCP45
TX_Austin,AZ_Maricopa,Speciality Crop,RCP45
TX_Bastrop,TX_Maverick,Speciality Crop,RCP45
TX_Bastrop,TX_McMullen,Non Speciality Crop,RCP45
TX_Bastrop,TX_La Salle,Non Speciality Crop,RCP45
TX_Bastrop,TX_Dimmit,Non Speciality Crop,RCP45
TX_Bastrop,TX_Live Oak,Non Speciality Crop,RCP45
TX_Bastrop,TX_Frio,Speciality Crop,RCP45
TX_Bastrop,TX_Zavala,Speciality Crop,RCP45
TX_Bastrop,TX_Atascosa,Speciality Crop,RCP45
TX_Bell,TX_Frio,Speciality Crop,RCP45
TX_Bell,TX_McMullen,Non Speciality Crop,RCP45
TX_Bell,TX_Maverick,Speciality Crop,RCP45
TX_Bell,TX_Atascosa,Speciality Crop,RCP45
TX_Bell,TX_La Salle,Non Speciality Crop,RCP45
TX_Bell,TX_Wilson,Speciality Crop,RCP45
TX_Bell,TX_Fayette,Speciality Crop,RCP45
TX_Bell,TX_Dimmit,Non Speciality Crop,RCP45
TX_Bell,TX_Zavala,Speciality Crop,RCP45
TX_Bell,TX_Guadalupe,Speciality Crop,RCP45
TX_Bexar,TX_McMullen,Non Speciality Crop,RCP45
TX_Bexar,TX_Dimmit,Non Speciality Crop,RCP45
TX_Bexar,TX_La Salle,Non Speciality Crop,RCP45
TX_Bexar,TX_Live Oak,Non Speciality Crop,RCP45
TX_Bexar,TX_Maverick,Speciality Crop,RCP45
TX_Bexar,TX_Bee,Non Speciality Crop,RCP45
TX_Bexar,AZ_La Paz,Non Speciality Crop,RCP45
TX_Bosque,TX_Frio,Speciality Crop,RCP45
TX_Bosque,TX_Atascosa,Speciality Crop,RCP45
TX_Bosque,TX_Wilson,Speciality Crop,RCP45
TX_Bosque,TX_Maverick,Speciality Crop,RCP45
TX_Bosque,TX_McMullen,Non Speciality Crop,RCP45
TX_Bosque,TX_Fayette,Speciality Crop,RCP45
TX_Bosque,TX_Washington,Speciality Crop,RCP45
TX_Bosque,TX_Bastrop,Speciality Crop,RCP45
TX_Bosque,TX_Milam,Speciality Crop,RCP45
TX_Bosque,TX_Guadalupe,Speciality Crop,RCP45
TX_Bowie,TX_Grimes,Non Speciality Crop,RCP45
TX_Bowie,TX_Brazos,Speciality Crop,RCP45
TX_Bowie,TX_Hays,Non Speciality Crop,RCP45
TX_Bowie,TX_Burleson,Speciality Crop,RCP45
TX_Bowie,TX_McLennan,Non Speciality Crop,RCP45
TX_Bowie,TX_Bell,Speciality Crop,RCP45
TX_Bowie,TX_Washington,Speciality Crop,RCP45
TX_Bowie,TX_Bastrop,Speciality Crop,RCP45
TX_Bowie,TX_Robertson,Speciality Crop,RCP45
TX_Bowie,TX_Guadalupe,Speciality Crop,RCP45
TX_Brazoria,TX_Webb,Non Speciality Crop,RCP45
TX_Brazoria,TX_Starr,Non Speciality Crop,RCP45
TX_Brazoria,TX_Dimmit,Non Speciality Crop,RCP45
TX_Brazoria,TX_Live Oak,Non Speciality Crop,RCP45
TX_Brazoria,TX_Hidalgo,Speciality Crop,RCP45
TX_Brazoria,TX_La Salle,Non Speciality Crop,RCP45
TX_Brazoria,TX_Bee,Non Speciality Crop,RCP45
TX_Brazoria,TX_McMullen,Non Speciality Crop,RCP45
TX_Brazoria,TX_Refugio,Non Speciality Crop,RCP45
TX_Brazoria,TX_Brooks,Non Speciality Crop,RCP45
TX_Brazos,TX_Maverick,Speciality Crop,RCP45
TX_Brazos,TX_McMullen,Non Speciality Crop,RCP45
TX_Brazos,TX_La Salle,Non Speciality Crop,RCP45
TX_Brazos,TX_Dimmit,Non Speciality Crop,RCP45
TX_Brazos,TX_Frio,Speciality Crop,RCP45
TX_Brazos,TX_Atascosa,Speciality Crop,RCP45
TX_Brazos,TX_Live Oak,Non Speciality Crop,RCP45
TX_Brazos,TX_Wilson,Speciality Crop,RCP45
TX_Brown,TX_Bastrop,Speciality Crop,RCP45
TX_Brown,TX_Guadalupe,Speciality Crop,RCP45
TX_Brown,TX_Caldwell,Speciality Crop,RCP45
TX_Brown,TX_Burleson,Speciality Crop,RCP45
TX_Brown,TX_Washington,Speciality Crop,RCP45
TX_Brown,TX_Hill,Non Speciality Crop,RCP45
TX_Brown,TX_Freestone,Non Speciality Crop,RCP45
TX_Brown,TX_Limestone,Non Speciality Crop,RCP45
TX_Brown,TX_Travis,Speciality Crop,RCP45
TX_Brown,TX_Johnson,Non Speciality Crop,RCP45
TX_Burleson,TX_McMullen,Non Speciality Crop,RCP45
TX_Burleson,TX_Maverick,Speciality Crop,RCP45
TX_Burleson,TX_La Salle,Non Speciality Crop,RCP45
TX_Burleson,TX_Dimmit,Non Speciality Crop,RCP45
TX_Burleson,TX_Live Oak,Non Speciality Crop,RCP45
TX_Burleson,TX_Frio,Speciality Crop,RCP45
TX_Burleson,TX_Atascosa,Speciality Crop,RCP45
TX_Burleson,TX_Wilson,Speciality Crop,RCP45
TX_Burleson,TX_Zavala,Speciality Crop,RCP45
TX_Caldwell,TX_Maverick,Speciality Crop,RCP45
TX_Caldwell,TX_McMullen,Non Speciality Crop,RCP45
TX_Caldwell,TX_La Salle,Non Speciality Crop,RCP45
TX_Caldwell,TX_Dimmit,Non Speciality Crop,RCP45
TX_Caldwell,TX_Atascosa,Speciality Crop,RCP45
TX_Caldwell,TX_Frio,Speciality Crop,RCP45
TX_Caldwell,TX_Live Oak,Non Speciality Crop,RCP45
TX_Caldwell,TX_Zavala,Speciality Crop,RCP45
TX_Cameron,TX_Hidalgo,Speciality Crop,RCP45
TX_Cameron,TX_Cameron,Speciality Crop,RCP45
TX_Cameron,TX_Willacy,Speciality Crop,RCP45
TX_Cameron,TX_Starr,Non Speciality Crop,RCP45
TX_Cameron,TX_Brooks,Non Speciality Crop,RCP45
TX_Clay,TX_Johnson,Non Speciality Crop,RCP45
TX_Clay,TX_Bell,Speciality Crop,RCP45
TX_Clay,TX_Milam,Speciality Crop,RCP45
TX_Clay,TX_Hill,Non Speciality Crop,RCP45
TX_Clay,TX_Bosque,Speciality Crop,RCP45
TX_Clay,TX_Williamson,Speciality Crop,RCP45
TX_Clay,TX_Tarrant,Non Speciality Crop,RCP45
TX_Clay,TX_McLennan,Non Speciality Crop,RCP45
TX_Clay,TX_Falls,Non Speciality Crop,RCP45
TX_Clay,TX_Bastrop,Speciality Crop,RCP45
TX_Collin,TX_McLennan,Non Speciality Crop,RCP45
TX_Collin,TX_Hill,Non Speciality Crop,RCP45
TX_Collin,TX_Bastrop,Speciality Crop,RCP45
TX_Collin,TX_Guadalupe,Speciality Crop,RCP45
TX_Collin,TX_Bell,Speciality Crop,RCP45
TX_Collin,TX_Falls,Non Speciality Crop,RCP45
TX_Collin,TX_Burleson,Speciality Crop,RCP45
TX_Collin,TX_Milam,Speciality Crop,RCP45
TX_Collin,TX_Caldwell,Speciality Crop,RCP45
TX_Collin,TX_Williamson,Speciality Crop,RCP45
TX_Colorado,TX_McMullen,Non Speciality Crop,RCP45
TX_Colorado,TX_Maverick,Speciality Crop,RCP45
TX_Colorado,TX_Dimmit,Non Speciality Crop,RCP45
TX_Colorado,TX_La Salle,Non Speciality Crop,RCP45
TX_Colorado,TX_Live Oak,Non Speciality Crop,RCP45
TX_Colorado,TX_Frio,Speciality Crop,RCP45
TX_Colorado,TX_Atascosa,Speciality Crop,RCP45
TX_Comanche,TX_Bastrop,Speciality Crop,RCP45
TX_Comanche,TX_Washington,Speciality Crop,RCP45
TX_Comanche,TX_Fayette,Speciality Crop,RCP45
TX_Comanche,TX_Burleson,Speciality Crop,RCP45
TX_Comanche,TX_Hill,Non Speciality Crop,RCP45
TX_Comanche,TX_Limestone,Non Speciality Crop,RCP45
TX_Comanche,TX_Guadalupe,Speciality Crop,RCP45
TX_Comanche,TX_Caldwell,Speciality Crop,RCP45
TX_Comanche,TX_Brazos,Speciality Crop,RCP45
TX_Comanche,TX_McLennan,Non Speciality Crop,RCP45
TX_Cooke,TX_Milam,Speciality Crop,RCP45
TX_Cooke,TX_Williamson,Speciality Crop,RCP45
TX_Cooke,TX_Johnson,Non Speciality Crop,RCP45
TX_Cooke,TX_Hill,Non Speciality Crop,RCP45
TX_Cooke,TX_Tarrant,Non Speciality Crop,RCP45
TX_Cooke,TX_Ellis,Speciality Crop,RCP45
TX_Cooke,TX_Falls,Non Speciality Crop,RCP45
TX_Cooke,TX_Bosque,Speciality Crop,RCP45
TX_Cooke,TX_Bell,Speciality Crop,RCP45
TX_Cooke,TX_Bastrop,Speciality Crop,RCP45
TX_Coryell,TX_Atascosa,Speciality Crop,RCP45
TX_Coryell,TX_Frio,Speciality Crop,RCP45
TX_Coryell,TX_Wilson,Speciality Crop,RCP45
TX_Coryell,TX_Maverick,Speciality Crop,RCP45
TX_Coryell,TX_Zavala,Speciality Crop,RCP45
TX_Coryell,TX_Travis,Speciality Crop,RCP45
TX_Coryell,TX_Fayette,Speciality Crop,RCP45
TX_Coryell,TX_Guadalupe,Speciality Crop,RCP45
TX_Coryell,TX_Bastrop,Speciality Crop,RCP45
TX_Coryell,TX_Gonzales,Speciality Crop,RCP45
TX_Eastland,TX_Bastrop,Speciality Crop,RCP45
TX_Eastland,TX_Travis,Speciality Crop,RCP45
TX_Eastland,TX_Limestone,Non Speciality Crop,RCP45
TX_Eastland,TX_McLennan,Non Speciality Crop,RCP45
TX_Eastland,TX_Guadalupe,Speciality Crop,RCP45
TX_Eastland,TX_Washington,Speciality Crop,RCP45
TX_Eastland,TX_Hill,Non Speciality Crop,RCP45
TX_Eastland,TX_Johnson,Non Speciality Crop,RCP45
TX_Eastland,TX_Milam,Speciality Crop,RCP45
TX_Eastland,TX_Caldwell,Speciality Crop,RCP45
TX_El Paso,TX_Crane,Non Speciality Crop,RCP45
TX_El Paso,TX_Loving,Non Speciality Crop,RCP45
TX_El Paso,TX_Reeves,Non Speciality Crop,RCP45
TX_El Paso,TX_Val Verde,Non Speciality Crop,RCP45
TX_El Paso,AZ_Pima,Non Speciality Crop,RCP45
TX_El Paso,TX_Terrell,Non Speciality Crop,RCP45
TX_El Paso,AZ_Pinal,Speciality Crop,RCP45
TX_El Paso,TX_Midland,Speciality Crop,RCP45
TX_Ellis,TX_Frio,Speciality Crop,RCP45
TX_Ellis,TX_Atascosa,Speciality Crop,RCP45
TX_Ellis,TX_Wilson,Speciality Crop,RCP45
TX_Ellis,TX_McMullen,Non Speciality Crop,RCP45
TX_Ellis,TX_Maverick,Speciality Crop,RCP45
TX_Ellis,TX_Fayette,Speciality Crop,RCP45
TX_Ellis,TX_Travis,Speciality Crop,RCP45
TX_Ellis,TX_Bastrop,Speciality Crop,RCP45
TX_Ellis,TX_Guadalupe,Speciality Crop,RCP45
TX_Ellis,TX_Caldwell,Speciality Crop,RCP45
TX_Erath,TX_Fayette,Speciality Crop,RCP45
TX_Erath,TX_Bastrop,Speciality Crop,RCP45
TX_Erath,TX_Washington,Speciality Crop,RCP45
TX_Erath,TX_Guadalupe,Speciality Crop,RCP45
TX_Erath,TX_Bell,Speciality Crop,RCP45
TX_Erath,TX_Caldwell,Speciality Crop,RCP45
TX_Erath,TX_Burleson,Speciality Crop,RCP45
TX_Erath,TX_Hill,Non Speciality Crop,RCP45
TX_Erath,TX_Limestone,Non Speciality Crop,RCP45
TX_Erath,TX_Freestone,Non Speciality Crop,RCP45
TX_Fannin,TX_Johnson,Non Speciality Crop,RCP45
TX_Fannin,TX_Tarrant,Non Speciality Crop,RCP45
TX_Fannin,TX_Hays,Non Speciality Crop,RCP45
TX_Fannin,TX_Milam,Speciality Crop,RCP45
TX_Fannin,TX_Ellis,Speciality Crop,RCP45
TX_Fannin,TX_Hill,Non Speciality Crop,RCP45
TX_Fannin,TX_McLennan,Non Speciality Crop,RCP45
TX_Fannin,TX_Grimes,Non Speciality Crop,RCP45
TX_Fannin,TX_Bosque,Speciality Crop,RCP45
TX_Fannin,TX_Bell,Speciality Crop,RCP45
TX_Fayette,TX_La Salle,Non Speciality Crop,RCP45
TX_Fayette,TX_McMullen,Non Speciality Crop,RCP45
TX_Fayette,TX_Dimmit,Non Speciality Crop,RCP45
TX_Fayette,TX_Maverick,Speciality Crop,RCP45
TX_Fayette,TX_Live Oak,Non Speciality Crop,RCP45
TX_Fayette,TX_Frio,Speciality Crop,RCP45
TX_Fayette,TX_Atascosa,Speciality Crop,RCP45
TX_Fayette,TX_Zavala,Speciality Crop,RCP45
TX_Fort Bend,TX_Dimmit,Non Speciality Crop,RCP45
TX_Fort Bend,TX_La Salle,Non Speciality Crop,RCP45
TX_Fort Bend,TX_McMullen,Non Speciality Crop,RCP45
TX_Fort Bend,TX_Live Oak,Non Speciality Crop,RCP45
TX_Fort Bend,TX_Maverick,Speciality Crop,RCP45
TX_Fort Bend,TX_Starr,Non Speciality Crop,RCP45
TX_Fort Bend,TX_Bee,Non Speciality Crop,RCP45
TX_Frio,TX_Dimmit,Non Speciality Crop,RCP45
TX_Frio,TX_La Salle,Non Speciality Crop,RCP45
TX_Frio,AZ_Yuma,Speciality Crop,RCP45
TX_Frio,TX_McMullen,Non Speciality Crop,RCP45
TX_Frio,CA_Imperial,Speciality Crop,RCP45
TX_Frio,AZ_La Paz,Non Speciality Crop,RCP45
TX_Frio,TX_Maverick,Speciality Crop,RCP45
TX_Frio,TX_Live Oak,Non Speciality Crop,RCP45
TX_Gaines,TX_Crane,Non Speciality Crop,RCP45
TX_Gaines,TX_Concho,Non Speciality Crop,RCP45
